stock,open,high,low,close,timestamp
株B,146.26,174.51,94.59,132.53,12:04:17.00
株C,136.62,207.72,74.88,179.29,12:04:17.50
株T,151.48,157.93,57.75,139.51,12:04:18.00
株A,88.22,169.43,55.84,137.67,12:04:18.50
株C,179.29,202.40,84.43,179.96,12:04:19.00
株F,277.08,286.31,67.27,115.65,12:04:19.50
株H,248.82,298.08,77.86,95.94,12:04:20.00
株U,209.42,306.07,190.16,258.85,12:04:20.50
株Z,239.46,335.61,73.00,143.27,12:04:21.00
株M,170.15,243.70,133.39,240.58,12:04:21.50
株N,261.81,336.06,71.79,141.39,12:04:22.00
株T,139.51,201.25,107.13,107.20,12:04:22.50
株W,99.73,193.41,62.98,79.21,12:04:23.00
株C,179.96,183.77,95.92,97.96,12:04:23.50
株O,156.74,188.13,143.19,184.36,12:04:24.00
株U,258.85,314.83,179.87,211.78,12:04:24.50
株U,211.78,227.28,86.31,99.28,12:04:25.00
株N,141.39,149.16,52.47,100.48,12:04:25.50
株Z,143.27,145.38,91.92,103.15,12:04:26.00
株S,197.36,213.46,104.60,182.40,12:04:26.50
株I,136.77,181.89,127.43,130.55,12:04:27.00
株N,100.48,167.62,65.75,69.63,12:04:27.50
株U,99.28,183.58,66.26,124.57,12:04:28.00
株O,184.36,187.63,110.10,129.88,12:04:28.50
株D,244.36,246.49,78.10,180.13,12:04:29.00
株Y,249.16,327.63,206.83,221.14,12:04:29.50
株U,124.57,149.21,71.63,142.73,12:04:30.00
株R,149.89,179.82,85.60,134.97,12:04:30.50
株D,180.13,246.98,132.80,227.90,12:04:31.00
株I,130.55,209.10,79.74,175.65,12:04:31.50
株G,226.17,274.22,56.20,172.75,12:04:32.00
株Y,221.14,317.68,85.69,116.89,12:04:32.50
株R,134.97,162.26,66.80,156.19,12:04:33.00
株S,182.40,187.21,71.35,78.66,12:04:33.50
株V,87.34,121.95,58.24,91.32,12:04:34.00
株U,142.73,230.73,108.67,219.74,12:04:34.50
株R,156.19,254.48,87.51,104.00,12:04:35.00
株X,170.56,210.91,86.39,138.85,12:04:35.50
株W,79.21,172.75,60.08,155.83,12:04:36.00
株E,62.50,142.32,55.41,125.35,12:04:36.50
株U,219.74,282.77,128.51,151.68,12:04:37.00
株P,168.87,262.67,86.51,134.92,12:04:37.50
株Z,103.15,187.76,50.81,59.40,12:04:38.00
株O,129.88,133.97,89.31,133.39,12:04:38.50
株Y,116.89,203.60,115.72,161.45,12:04:39.00
株Z,59.40,123.33,53.85,92.30,12:04:39.50
株C,97.96,134.65,53.80,96.77,12:04:40.00
株U,151.68,176.97,92.91,141.66,12:04:40.50
株O,133.39,185.97,79.19,183.04,12:04:41.00
株K,98.62,137.59,69.18,131.93,12:04:41.50
株K,131.93,145.59,60.97,127.16,12:04:42.00
株X,138.85,214.54,90.73,160.75,12:04:42.50
株Z,92.30,162.47,91.73,135.97,12:04:43.00
株B,132.53,213.32,85.42,140.06,12:04:43.50
株G,172.75,250.32,160.70,191.52,12:04:44.00
株X,160.75,161.44,61.43,96.02,12:04:44.50
株C,96.77,102.59,93.15,100.30,12:04:45.00
株G,191.52,235.31,105.48,121.67,12:04:45.50
株T,107.20,206.16,106.00,169.60,12:04:46.00
株N,69.63,133.46,50.24,89.04,12:04:46.50
株Z,135.97,221.41,96.86,208.85,12:04:47.00
株M,240.58,319.13,87.21,92.36,12:04:47.50
株Z,208.85,273.45,122.22,180.24,12:04:48.00
株T,169.60,231.17,125.30,231.00,12:04:48.50
株F,115.65,135.27,113.26,128.84,12:04:49.00
株C,100.30,170.58,80.41,80.71,12:04:49.50
株S,78.66,111.09,75.85,78.80,12:04:50.00
株O,183.04,280.90,58.91,77.32,12:04:50.50
株C,80.71,81.60,65.35,67.45,12:04:51.00
株P,134.92,196.91,54.70,73.69,12:04:51.50
株X,96.02,179.71,60.95,178.19,12:04:52.00
株I,175.65,244.16,141.81,155.39,12:04:52.50
株Y,161.45,184.77,138.80,154.57,12:04:53.00
株S,78.80,91.31,77.74,89.70,12:04:53.50
株B,140.06,162.54,136.41,139.76,12:04:54.00
株M,92.36,97.57,58.19,65.92,12:04:54.50
株J,203.38,277.78,57.51,277.30,12:04:55.00
株H,95.94,135.05,51.49,113.99,12:04:55.50
株Q,147.92,220.33,73.80,203.88,12:04:56.00
株Q,203.88,233.36,175.11,232.25,12:04:56.50
株V,91.32,140.42,85.33,97.59,12:04:57.00
株N,89.04,184.17,52.37,159.18,12:04:57.50
株R,104.00,124.62,72.80,103.24,12:04:58.00
株F,128.84,195.06,97.03,100.66,12:04:58.50
株W,155.83,192.12,70.14,183.80,12:04:59.00
株K,127.16,159.28,106.92,142.02,12:04:59.50
株B,139.76,198.87,79.90,154.00,12:05:00.00
株R,103.24,170.37,93.17,139.58,12:05:00.50
株A,137.67,165.06,50.04,154.89,12:05:01.00
株D,227.90,324.84,217.63,251.63,12:05:01.50
株U,141.66,214.79,52.78,155.03,12:05:02.00
株P,73.69,167.57,69.90,128.52,12:05:02.50
株C,67.45,164.67,66.00,84.94,12:05:03.00
株D,251.63,265.16,56.87,139.91,12:05:03.50
株T,231.00,258.13,118.10,144.92,12:05:04.00
株C,84.94,95.94,77.49,83.32,12:05:04.50
株A,154.89,162.17,112.24,122.40,12:05:05.00
株V,97.59,197.01,80.55,127.51,12:05:05.50
株S,89.70,187.39,89.68,144.79,12:05:06.00
株U,155.03,193.66,83.91,106.68,12:05:06.50
株P,128.52,209.61,62.69,95.10,12:05:07.00
株U,106.68,173.81,75.44,100.14,12:05:07.50
株S,144.79,148.75,61.97,145.38,12:05:08.00
株Z,180.24,195.13,86.76,130.03,12:05:08.50
株H,113.99,115.96,69.93,97.01,12:05:09.00
株H,97.01,157.21,72.16,139.94,12:05:09.50
株R,139.58,224.69,119.88,209.61,12:05:10.00
株N,159.18,177.36,105.01,128.28,12:05:10.50
株B,154.00,236.95,100.91,132.97,12:05:11.00
株O,77.32,151.39,59.21,127.54,12:05:11.50
株J,277.30,352.64,244.45,333.74,12:05:12.00
株V,127.51,226.60,82.37,85.01,12:05:12.50
株K,142.02,201.11,116.21,198.82,12:05:13.00
株V,85.01,96.70,52.00,72.28,12:05:13.50
株V,72.28,98.18,62.51,77.70,12:05:14.00
株U,100.14,172.37,94.03,141.80,12:05:14.50
株G,121.67,173.60,89.02,95.38,12:05:15.00
株Y,154.57,178.46,133.11,142.38,12:05:15.50
株U,141.80,166.31,117.52,147.29,12:05:16.00
株R,209.61,227.29,168.71,193.24,12:05:16.50
株F,100.66,156.91,79.81,129.97,12:05:17.00
株R,193.24,277.79,68.63,132.95,12:05:17.50
株T,144.92,206.93,100.34,118.70,12:05:18.00
株R,132.95,175.26,108.24,125.40,12:05:18.50
株O,127.54,226.69,68.75,114.99,12:05:19.00
株Y,142.38,192.88,79.70,155.91,12:05:19.50
株D,139.91,236.21,137.21,209.75,12:05:20.00
株V,77.70,128.53,73.32,93.45,12:05:20.50
株P,95.10,116.40,93.51,105.43,12:05:21.00
株K,198.82,255.05,59.27,112.46,12:05:21.50
株X,178.19,241.64,162.52,222.38,12:05:22.00
株P,105.43,181.98,76.03,131.78,12:05:22.50
株S,145.38,175.96,118.10,147.10,12:05:23.00
株A,122.40,215.71,66.95,67.63,12:05:23.50
株L,213.60,299.89,160.58,175.52,12:05:24.00
株N,128.28,150.33,102.79,142.08,12:05:24.50
株A,67.63,145.47,67.45,111.03,12:05:25.00
株A,111.03,135.61,59.51,96.78,12:05:25.50
株Q,232.25,262.22,151.16,221.71,12:05:26.00
株N,142.08,201.51,62.61,143.29,12:05:26.50
株N,143.29,148.33,50.38,145.21,12:05:27.00
株W,183.80,266.97,160.96,187.89,12:05:27.50
株O,114.99,170.02,83.52,109.70,12:05:28.00
株U,147.29,187.80,116.70,182.14,12:05:28.50
株S,147.10,162.69,95.58,131.51,12:05:29.00
株S,131.51,137.75,105.46,132.48,12:05:29.50
株D,209.75,227.41,174.75,192.75,12:05:30.00
株V,93.45,160.09,54.28,111.23,12:05:30.50
株E,125.35,142.37,88.43,113.26,12:05:31.00
株Q,221.71,275.18,100.97,153.82,12:05:31.50
株K,112.46,179.61,54.94,173.39,12:05:32.00
株B,132.97,201.31,104.09,113.37,12:05:32.50
株Z,130.03,215.84,65.42,213.93,12:05:33.00
株M,65.92,126.25,60.53,104.55,12:05:33.50
株W,187.89,278.61,91.19,94.78,12:05:34.00
株W,94.78,139.56,90.89,129.25,12:05:34.50
株Q,153.82,158.46,68.64,99.07,12:05:35.00
株L,175.52,251.67,98.06,211.05,12:05:35.50
株J,333.74,389.26,54.07,188.08,12:05:36.00
株G,95.38,108.24,62.83,88.87,12:05:36.50
株P,131.78,153.51,50.14,95.19,12:05:37.00
株L,211.05,247.94,117.54,225.66,12:05:37.50
株C,83.32,181.33,62.75,86.67,12:05:38.00
株O,109.70,125.91,96.49,112.85,12:05:38.50
株G,88.87,171.43,67.65,161.34,12:05:39.00
株Z,213.93,236.67,181.60,234.53,12:05:39.50
株D,192.75,203.20,180.07,194.60,12:05:40.00
株X,222.38,266.26,148.44,152.71,12:05:40.50
株T,118.70,202.59,91.98,186.79,12:05:41.00
株W,129.25,179.69,117.79,172.85,12:05:41.50
株Y,155.91,230.70,113.08,212.79,12:05:42.00
株D,194.60,203.40,159.66,190.96,12:05:42.50
株V,111.23,211.10,108.99,209.59,12:05:43.00
株N,145.21,195.59,88.48,152.12,12:05:43.50
株Q,99.07,192.85,95.71,134.22,12:05:44.00
株X,152.71,188.74,141.81,168.32,12:05:44.50
株Z,234.53,265.17,82.59,156.00,12:05:45.00
株C,86.67,165.17,68.02,132.25,12:05:45.50
株F,129.97,199.30,73.55,151.70,12:05:46.00
株O,112.85,123.59,97.49,119.72,12:05:46.50
株M,104.55,127.55,102.89,122.55,12:05:47.00
株D,190.96,203.85,61.34,72.46,12:05:47.50
株G,161.34,239.48,71.41,181.50,12:05:48.00
株Z,156.00,191.99,141.47,183.29,12:05:48.50
株O,119.72,133.23,92.89,107.64,12:05:49.00
株Z,183.29,268.48,84.40,257.34,12:05:49.50
株Y,212.79,307.39,194.61,242.60,12:05:50.00
株P,95.19,145.48,60.86,109.62,12:05:50.50
株L,225.66,269.33,148.64,151.39,12:05:51.00
株A,96.78,193.55,70.27,139.51,12:05:51.50
株H,139.94,150.93,130.61,134.74,12:05:52.00
株Z,257.34,312.17,241.81,278.38,12:05:52.50
株Y,242.60,340.20,179.84,245.05,12:05:53.00
株J,188.08,257.73,54.36,157.69,12:05:53.50
株W,172.85,177.76,153.78,158.16,12:05:54.00
株R,125.40,126.00,104.59,106.49,12:05:54.50
株K,173.39,185.12,123.98,133.96,12:05:55.00
株K,133.96,216.21,65.61,69.41,12:05:55.50
株S,132.48,136.39,67.71,108.69,12:05:56.00
株V,209.59,294.81,163.83,170.30,12:05:56.50
株O,107.64,114.65,93.24,93.62,12:05:57.00
株Y,245.05,284.77,230.06,251.30,12:05:57.50
株M,122.55,220.13,82.40,202.09,12:05:58.00
株S,108.69,118.18,107.88,118.09,12:05:58.50
株P,109.62,202.76,74.40,91.43,12:05:59.00
株F,151.70,181.02,85.27,148.12,12:05:59.50
株D,72.46,119.11,70.64,85.26,12:06:00.00
株K,69.41,113.21,52.85,81.75,12:06:00.50
株A,139.51,234.79,91.06,126.42,12:06:01.00
株H,134.74,145.06,76.80,100.01,12:06:01.50
株W,158.16,197.75,82.32,174.09,12:06:02.00
株D,85.26,139.47,51.71,82.79,12:06:02.50
株Y,251.30,304.15,95.54,116.76,12:06:03.00
株N,152.12,240.90,62.42,147.41,12:06:03.50
株C,132.25,178.58,112.68,119.64,12:06:04.00
株W,174.09,212.47,84.93,175.66,12:06:04.50
株C,119.64,160.38,116.45,145.43,12:06:05.00
株I,155.39,182.49,119.02,158.03,12:06:05.50
株G,181.50,200.78,127.02,137.22,12:06:06.00
株L,151.39,172.63,141.45,142.18,12:06:06.50
株J,157.69,220.38,92.01,168.17,12:06:07.00
株X,168.32,206.59,118.30,137.26,12:06:07.50
株J,168.17,259.80,122.18,228.54,12:06:08.00
株D,82.79,143.12,79.89,138.70,12:06:08.50
株Q,134.22,201.18,134.03,172.40,12:06:09.00
株R,106.49,121.44,105.48,120.69,12:06:09.50
株N,147.41,170.36,57.51,139.48,12:06:10.00
株S,118.09,129.18,116.80,119.15,12:06:10.50
株Q,172.40,206.71,85.38,185.65,12:06:11.00
株C,145.43,188.71,55.21,113.67,12:06:11.50
株Y,116.76,158.69,71.88,154.47,12:06:12.00
株R,120.69,122.44,114.98,117.12,12:06:12.50
株Z,278.38,366.52,227.66,297.94,12:06:13.00
株P,91.43,142.91,59.41,129.47,12:06:13.50
株D,138.70,175.26,128.57,131.74,12:06:14.00
株L,142.18,210.25,85.98,110.94,12:06:14.50
株C,113.67,190.75,53.46,96.24,12:06:15.00
株Y,154.47,197.68,84.62,188.91,12:06:15.50
株S,119.15,160.58,77.82,105.23,12:06:16.00
株L,110.94,208.78,72.86,186.90,12:06:16.50
株I,158.03,237.60,101.82,226.83,12:06:17.00
株E,113.26,178.92,65.49,178.84,12:06:17.50
株D,131.74,204.11,129.62,176.95,12:06:18.00
株Y,188.91,224.00,172.20,204.49,12:06:18.50
株Z,297.94,378.94,51.00,279.01,12:06:19.00
株Q,185.65,248.07,122.69,158.10,12:06:19.50
株Z,279.01,337.37,126.44,137.16,12:06:20.00
株G,137.22,231.36,83.97,193.24,12:06:20.50
株T,186.79,259.74,132.52,154.75,12:06:21.00
株I,226.83,288.05,156.54,176.85,12:06:21.50
株O,93.62,114.26,67.91,86.34,12:06:22.00
株K,81.75,115.14,68.09,94.31,12:06:22.50
株T,154.75,179.39,137.78,173.33,12:06:23.00
株E,178.84,225.06,154.25,214.10,12:06:23.50
株T,173.33,222.47,143.97,171.81,12:06:24.00
株F,148.12,186.96,119.89,165.56,12:06:24.50
株Z,137.16,214.03,52.96,173.61,12:06:25.00
株T,171.81,237.12,64.43,67.88,12:06:25.50
株C,96.24,122.45,67.43,100.55,12:06:26.00
株T,67.88,135.30,57.65,73.14,12:06:26.50
株S,105.23,113.21,82.15,89.65,12:06:27.00
株B,113.37,135.31,95.57,126.47,12:06:27.50
株M,202.09,249.60,103.19,176.47,12:06:28.00
株K,94.31,94.35,53.74,76.79,12:06:28.50
株Z,173.61,195.83,156.48,184.67,12:06:29.00
株M,176.47,178.42,69.00,130.01,12:06:29.50
株U,182.14,272.39,172.25,252.92,12:06:30.00
株I,176.85,231.37,112.56,190.66,12:06:30.50
株B,126.47,136.83,71.56,102.84,12:06:31.00
株C,100.55,185.50,71.35,123.95,12:06:31.50
株E,214.10,292.79,118.05,278.15,12:06:32.00
株C,123.95,132.04,74.98,101.87,12:06:32.50
株E,278.15,310.70,266.47,286.84,12:06:33.00
株Z,184.67,275.30,135.20,201.85,12:06:33.50
株I,190.66,287.53,118.08,145.01,12:06:34.00
株G,193.24,273.06,172.14,173.32,12:06:34.50
株Z,201.85,275.29,118.02,150.27,12:06:35.00
株U,252.92,262.64,167.41,178.68,12:06:35.50
株L,186.90,285.50,92.59,209.77,12:06:36.00
株V,170.30,193.08,79.55,171.78,12:06:36.50
株O,86.34,105.89,59.17,89.37,12:06:37.00
株P,129.47,199.26,118.81,197.70,12:06:37.50
株E,286.84,351.62,77.48,334.38,12:06:38.00
株S,89.65,165.56,64.54,128.23,12:06:38.50
株Z,150.27,159.27,75.02,89.01,12:06:39.00
株T,73.14,158.94,50.30,125.25,12:06:39.50
株D,176.95,234.89,121.28,213.82,12:06:40.00
株A,126.42,152.13,59.47,133.40,12:06:40.50
株K,76.79,80.17,73.85,76.63,12:06:41.00
株C,101.87,147.26,52.75,126.24,12:06:41.50
株K,76.63,100.61,63.96,75.78,12:06:42.00
株N,139.48,167.17,62.91,139.30,12:06:42.50
株T,125.25,157.21,84.54,125.50,12:06:43.00
株G,173.32,252.25,65.96,244.56,12:06:43.50
株Y,204.49,295.86,164.09,285.35,12:06:44.00
株R,117.12,154.68,62.18,72.48,12:06:44.50
株Y,285.35,343.50,276.69,341.84,12:06:45.00
株I,145.01,209.42,106.00,139.26,12:06:45.50
株K,75.78,93.17,70.86,80.62,12:06:46.00
株A,133.40,135.58,114.13,118.44,12:06:46.50
株V,171.78,190.00,67.85,147.02,12:06:47.00
株J,228.54,245.55,63.07,232.25,12:06:47.50
株L,209.77,241.52,65.53,172.20,12:06:48.00
株I,139.26,199.59,105.35,185.56,12:06:48.50
株L,172.20,254.49,64.86,80.10,12:06:49.00
株N,139.30,152.76,58.85,88.78,12:06:49.50
株A,118.44,145.95,116.76,135.00,12:06:50.00
株K,80.62,83.83,58.39,74.83,12:06:50.50
株A,135.00,222.61,60.54,151.92,12:06:51.00
株Z,89.01,90.19,75.15,81.80,12:06:51.50
株I,185.56,234.73,179.61,193.97,12:06:52.00
株M,130.01,174.70,88.91,150.53,12:06:52.50
株M,150.53,244.52,139.18,164.54,12:06:53.00
株K,74.83,117.04,55.57,84.86,12:06:53.50
株W,175.66,203.77,73.73,201.53,12:06:54.00
株V,147.02,198.33,134.26,180.38,12:06:54.50
株P,197.70,209.43,70.58,132.17,12:06:55.00
株J,232.25,274.07,225.41,228.95,12:06:55.50
株W,201.53,216.74,175.75,201.81,12:06:56.00
株Z,81.80,163.99,58.61,106.66,12:06:56.50
株N,88.78,140.34,77.94,129.23,12:06:57.00
株Z,106.66,118.66,59.24,89.28,12:06:57.50
株B,102.84,163.69,91.37,101.80,12:06:58.00
株G,244.56,332.99,130.33,267.78,12:06:58.50
株D,213.82,260.81,184.55,241.99,12:06:59.00
株W,201.81,221.41,182.92,191.92,12:06:59.50
株R,72.48,164.54,56.98,138.14,12:07:00.00
株U,178.68,201.29,83.42,146.73,12:07:00.50
株R,138.14,237.04,124.21,185.02,12:07:01.00
株E,334.38,403.73,322.04,352.28,12:07:01.50
株X,137.26,174.26,51.43,89.66,12:07:02.00
株D,241.99,249.74,173.65,188.54,12:07:02.50
株H,100.01,192.39,68.68,178.36,12:07:03.00
株V,180.38,251.91,66.63,171.07,12:07:03.50
株N,129.23,175.91,105.42,110.23,12:07:04.00
株Z,89.28,105.52,74.94,78.09,12:07:04.50
株T,125.50,161.36,110.36,119.32,12:07:05.00
株Z,78.09,122.61,64.85,110.44,12:07:05.50
株B,101.80,165.81,79.99,126.00,12:07:06.00
株U,146.73,155.18,64.65,103.41,12:07:06.50
株B,126.00,198.48,51.42,52.93,12:07:07.00
株S,128.23,130.21,71.04,103.58,12:07:07.50
株V,171.07,261.04,97.15,238.69,12:07:08.00
株E,352.28,433.41,148.11,191.68,12:07:08.50
株M,164.54,178.25,140.39,161.40,12:07:09.00
株T,119.32,194.31,82.76,192.92,12:07:09.50
株Y,341.84,439.09,297.75,333.70,12:07:10.00
株P,132.17,207.69,58.42,107.13,12:07:10.50
株D,188.54,233.85,76.76,101.62,12:07:11.00
株Q,158.10,176.81,84.66,121.96,12:07:11.50
株Y,333.70,374.63,332.61,371.26,12:07:12.00
株S,103.58,198.94,82.37,196.60,12:07:12.50
株E,191.68,247.15,152.53,224.28,12:07:13.00
株V,238.69,292.74,161.32,252.84,12:07:13.50
株I,193.97,210.62,179.60,181.64,12:07:14.00
株S,196.60,281.10,155.22,180.37,12:07:14.50
株Q,121.96,157.23,85.34,126.80,12:07:15.00
株D,101.62,195.54,59.65,85.65,12:07:15.50
株Z,110.44,126.25,64.53,90.21,12:07:16.00
株R,185.02,199.43,110.24,187.19,12:07:16.50
株M,161.40,162.79,55.82,119.47,12:07:17.00
株I,181.64,185.97,73.50,119.03,12:07:17.50
株C,126.24,154.56,69.69,134.89,12:07:18.00
株X,89.66,121.00,69.72,96.89,12:07:18.50
株X,96.89,187.94,66.84,105.41,12:07:19.00
株X,105.41,155.67,95.35,107.41,12:07:19.50
株P,107.13,149.43,83.12,88.99,12:07:20.00
株X,107.41,120.78,85.70,85.76,12:07:20.50
株J,228.95,308.26,109.00,173.34,12:07:21.00
株D,85.65,161.94,52.50,146.67,12:07:21.50
株L,80.10,171.39,62.28,131.93,12:07:22.00
株T,192.92,280.03,78.01,84.71,12:07:22.50
株W,191.92,260.45,126.63,138.44,12:07:23.00
株D,146.67,218.58,62.12,151.83,12:07:23.50
株P,88.99,187.61,72.99,146.12,12:07:24.00
株C,134.89,189.13,96.76,162.19,12:07:24.50
株K,84.86,85.00,68.68,78.75,12:07:25.00
株J,173.34,245.12,101.70,219.42,12:07:25.50
株E,224.28,293.36,58.66,285.08,12:07:26.00
株A,151.92,229.73,105.90,226.72,12:07:26.50
株F,165.56,204.24,80.94,122.47,12:07:27.00
株A,226.72,267.28,163.20,182.31,12:07:27.50
株Z,90.21,167.99,53.92,98.01,12:07:28.00
株I,119.03,197.26,112.28,183.96,12:07:28.50
株J,219.42,297.59,74.55,250.73,12:07:29.00
株Y,371.26,463.89,127.14,145.21,12:07:29.50
株I,183.96,190.37,64.23,168.93,12:07:30.00
株E,285.08,374.26,225.27,334.82,12:07:30.50
株G,267.78,288.31,96.08,212.58,12:07:31.00
株I,168.93,265.43,160.91,240.06,12:07:31.50
株A,182.31,258.96,58.11,95.27,12:07:32.00
株B,52.93,75.98,52.77,64.51,12:07:32.50
株B,64.51,141.06,63.70,83.94,12:07:33.00
株D,151.83,165.89,120.90,147.38,12:07:33.50
株A,95.27,126.16,71.74,79.51,12:07:34.00
株L,131.93,228.37,104.04,180.64,12:07:34.50
株S,180.37,219.33,72.19,90.39,12:07:35.00
株H,178.36,202.95,148.66,162.34,12:07:35.50
株Z,98.01,108.19,59.80,87.41,12:07:36.00
株U,103.41,168.56,84.62,166.08,12:07:36.50
株H,162.34,240.05,118.01,152.03,12:07:37.00
株C,162.19,245.57,65.41,104.54,12:07:37.50
株O,89.37,168.94,72.05,161.21,12:07:38.00
株V,252.84,271.97,216.30,267.04,12:07:38.50
株Z,87.41,95.14,69.31,86.04,12:07:39.00
株A,79.51,144.89,50.83,96.15,12:07:39.50
株O,161.21,211.74,93.89,114.30,12:07:40.00
株O,114.30,201.38,84.26,187.02,12:07:40.50
株A,96.15,174.87,50.03,160.48,12:07:41.00
株S,90.39,133.75,85.85,97.61,12:07:41.50
株V,267.04,317.79,153.72,288.23,12:07:42.00
株N,110.23,111.09,58.33,69.81,12:07:42.50
株M,119.47,156.84,77.14,121.91,12:07:43.00
株V,288.23,339.28,136.89,338.08,12:07:43.50
株E,334.82,426.04,272.00,329.57,12:07:44.00
株K,78.75,148.43,57.79,118.52,12:07:44.50
株H,152.03,163.76,78.09,90.00,12:07:45.00
株O,187.02,267.90,157.49,211.97,12:07:45.50
株V,338.08,418.59,83.17,392.45,12:07:46.00
株N,69.81,83.88,57.62,83.80,12:07:46.50
株I,240.06,308.05,172.92,202.50,12:07:47.00
株W,138.44,204.99,104.93,124.37,12:07:47.50
株W,124.37,160.72,99.43,112.32,12:07:48.00
株D,147.38,156.86,53.58,82.83,12:07:48.50
株P,146.12,235.47,113.91,185.30,12:07:49.00
株K,118.52,118.92,81.91,102.13,12:07:49.50
株M,121.91,166.36,111.87,153.42,12:07:50.00
株Q,126.80,216.68,81.77,134.63,12:07:50.50
株G,212.58,239.91,138.61,193.04,12:07:51.00
株D,82.83,118.35,82.51,108.42,12:07:51.50
株C,104.54,119.21,58.06,90.86,12:07:52.00
株E,329.57,390.46,219.96,234.00,12:07:52.50
株D,108.42,183.57,53.83,181.11,12:07:53.00
株N,83.80,106.36,63.80,74.71,12:07:53.50
株Y,145.21,229.52,61.02,164.47,12:07:54.00
株K,102.13,174.98,57.19,91.07,12:07:54.50
株V,392.45,406.03,117.50,361.08,12:07:55.00
株S,97.61,129.04,94.29,97.13,12:07:55.50
株D,181.11,199.93,115.50,151.57,12:07:56.00
株B,83.94,87.46,57.30,58.85,12:07:56.50
株E,234.00,312.92,114.95,163.91,12:07:57.00
株Y,164.47,172.11,132.00,151.77,12:07:57.50
株S,97.13,156.78,76.09,77.60,12:07:58.00
株R,187.19,187.89,85.12,149.53,12:07:58.50
株S,77.60,80.91,70.98,80.63,12:07:59.00
株E,163.91,177.43,144.02,160.98,12:07:59.50
株L,180.64,250.10,88.69,223.88,12:08:00.00
株W,112.32,146.78,58.89,79.30,12:08:00.50
株I,202.50,279.74,118.94,232.83,12:08:01.00
株Y,151.77,155.90,117.03,122.60,12:08:01.50
株K,91.07,115.58,55.10,89.62,12:08:02.00
株C,90.86,100.07,79.69,99.49,12:08:02.50
株O,211.97,296.36,111.79,222.28,12:08:03.00
株G,193.04,280.98,107.36,125.05,12:08:03.50
株L,223.88,228.29,102.23,166.37,12:08:04.00
株V,361.08,446.66,74.98,227.83,12:08:04.50
株P,185.30,244.05,71.08,166.42,12:08:05.00
株Y,122.60,144.92,119.52,128.80,12:08:05.50
株M,153.42,182.46,133.86,179.94,12:08:06.00
株D,151.57,213.49,151.04,170.92,12:08:06.50
株S,80.63,94.53,77.33,91.96,12:08:07.00
株V,227.83,321.53,207.55,230.72,12:08:07.50
株L,166.37,259.21,60.91,85.94,12:08:08.00
株P,166.42,232.20,75.89,85.25,12:08:08.50
株I,232.83,327.52,177.09,259.50,12:08:09.00
株O,222.28,254.97,192.36,197.78,12:08:09.50
株L,85.94,132.15,54.99,70.03,12:08:10.00
株B,58.85,63.80,58.56,59.40,12:08:10.50
株O,197.78,198.82,87.36,102.83,12:08:11.00
株C,99.49,113.22,95.80,96.07,12:08:11.50
株Z,86.04,160.45,66.54,134.70,12:08:12.00
株G,125.05,153.41,58.95,108.25,12:08:12.50
株L,70.03,104.21,51.16,52.45,12:08:13.00
株Y,128.80,218.44,109.73,191.86,12:08:13.50
株D,170.92,194.36,102.09,125.50,12:08:14.00
株L,52.45,99.22,51.81,89.82,12:08:14.50
株S,91.96,106.97,81.29,87.94,12:08:15.00
株B,59.40,70.32,52.30,61.01,12:08:15.50
株E,160.98,184.43,106.61,134.03,12:08:16.00
株Z,134.70,197.88,73.51,129.77,12:08:16.50
株A,160.48,185.24,56.39,66.91,12:08:17.00
株I,259.50,339.33,63.17,158.02,12:08:17.50
株K,89.62,148.86,82.24,132.06,12:08:18.00
株U,166.08,229.07,57.38,215.40,12:08:18.50
株X,85.76,103.73,82.96,98.21,12:08:19.00
株D,125.50,214.67,54.55,121.27,12:08:19.50
株M,179.94,218.05,124.94,214.85,12:08:20.00
株U,215.40,229.42,134.49,182.51,12:08:20.50
株D,121.27,178.95,61.07,68.56,12:08:21.00
株X,98.21,194.09,57.55,138.78,12:08:21.50
株W,79.30,84.24,78.62,78.70,12:08:22.00
株I,158.02,184.18,113.73,140.64,12:08:22.50
株V,230.72,253.64,102.77,164.57,12:08:23.00
株E,134.03,213.43,70.74,194.82,12:08:23.50
株T,84.71,139.24,78.95,115.02,12:08:24.00
株M,214.85,235.74,56.61,105.86,12:08:24.50
株W,78.70,117.11,50.72,69.18,12:08:25.00
株T,115.02,149.81,88.92,121.11,12:08:25.50
株B,61.01,152.25,57.45,93.59,12:08:26.00
株G,108.25,168.79,98.14,119.58,12:08:26.50
株F,122.47,199.08,106.15,133.86,12:08:27.00
株T,121.11,171.70,67.51,147.10,12:08:27.50
株H,90.00,175.93,77.39,152.60,12:08:28.00
株X,138.78,226.04,80.60,150.25,12:08:28.50
株M,105.86,187.83,98.94,184.85,12:08:29.00
株I,140.64,162.16,129.78,135.89,12:08:29.50
株V,164.57,244.58,164.12,221.26,12:08:30.00
株A,66.91,88.77,64.74,73.54,12:08:30.50
株I,135.89,203.35,126.25,178.26,12:08:31.00
